coffee_name,roaster_location,coffee_origin,roast_level,est_price,review_date,aroma,acidity_structure,body,flavor,aftertaste,rating,price_usd_per_100g,review_year,review_month,roaster_city,roaster_state,roaster_country,roast_level_normalized,origin_type,flavor_profile,is_single_origin,avg_sensory_score,origin_encoded
Peru Olga Calle Organic,"Woking, Surrey, England","Cajamarca, Peru",Medium-Light,GBP 13.50/250 grams,2023-11-01,8.0,8.0,9.0,9,7.0,91,5.4,2023,11,Woking,Surrey,UK,2,Blend,8.0-8.0-9.0-9-7.0,False,8.2,0
Windsor Blend,"Hong Kong, China",Ethiopia; Rwanda,Medium-Light,CNY 160/250 grams,2023-11-01,9.0,8.0,8.0,9,8.0,92,64.0,2023,11,Hong Kong,China,China,2,Single Origin,9.0-8.0-8.0-9-8.0,False,8.4,1
Carrick Blend,"Hong Kong, China",Brazil; Colombia; Sumatra,Medium-Light,CNY 150/250 grams,2023-11-01,8.0,8.0,8.0,8,8.0,90,60.0,2023,11,Hong Kong,China,China,2,Single Origin,8.0-8.0-8.0-8-8.0,False,8.0,1
Kenya Kirinyaga Njawato Estate,"Huntington Beach, California","Kirinyaga County, south-central Kenya",Medium-Light,$21.00/12 ounces,2023-11-01,9.0,9.0,8.0,9,8.0,93,6.17,2023,11,Huntington Beach,California,USA,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Costa Rica Hacienda Sonora Natural,"San Diego, California","Alajuela, Central Valley, Costa Rica",Medium-Light,$23.50/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,6.91,2023,11,San Diego,California,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Costa Rica Central Valley,"Tainan City, Taiwan","Alajuela, Central Valley, Costa Rica",Light,NT$ 470/225 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,6.68,2023,11,Tainan City,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Guatemala Antigua,"Tainan City, Taiwan","Antigua, Guatemala",Light,NT$ 370/225 grams,2023-11-01,8.0,8.0,9.0,9,8.0,92,5.26,2023,11,Tainan City,Taiwan,Taiwan,1,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Ethiopia Banko Gotiti,"Taipei, Taiwan","Gedeb District, Gedeo Zone, southern Ethiopia",Light,NT$ 400/200 grams,2023-11-01,9.0,9.0,9.0,9,8.0,94,6.4,2023,11,Taipei,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Blossom Spring Blend,"Taipei, Taiwan",Colombia; Kenya; Ethiopia,Medium-Light,NT$ 450/200 grams,2023-11-01,9.0,9.0,8.0,9,8.0,93,7.2,2023,11,Taipei,Taiwan,Taiwan,2,Single Origin,9.0-9.0-8.0-9-8.0,False,8.6,1
O-Li-A Geisha Blend,"Taipei City, Taiwan",Panama; Colombia; Ethiopia,Light,NT$ 970/227 grams,2023-11-01,9.0,9.0,9.0,9,8.0,94,13.67,2023,11,Taipei City,Taiwan,Taiwan,1,Single Origin,9.0-9.0-9.0-9-8.0,False,8.8,1
Colombia Quindio Campo Hermoso Wush Wush,"Glendale, California","Armenia, Quindio Department, Colombia",Medium-Light,$33.00/8 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,14.55,2023,11,Glendale,California,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Kenya Mukarimu Estate AA Barrel-Aged,"Glendale, California","Meru County, Kenya",Medium-Light,$30.50/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,8.97,2023,11,Glendale,California,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Ethiopia Guji Benti Nenka Natural,"Zhubei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,NT$ 350/8 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,4.94,2023,11,Zhubei,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Costa Rica Hacienda Sonora San Isidro 48,"Glendale, California","Alajuela, Central Valley, Costa Rica",Light,$22.00/12 ounces,2023-11-01,8.0,8.0,8.0,9,8.0,91,6.47,2023,11,Glendale,California,USA,1,Blend,8.0-8.0-8.0-9-8.0,False,8.2,0
Colombia Huila El Triunfo Pink Bourbon Anaerobic Washed,"Taipei, Taiwan","Huila Department, Colombia",Medium-Light,NT$ 539/8 ounces,2023-11-01,9.0,9.0,8.0,9,9.0,94,7.6,2023,11,Taipei,Taiwan,Taiwan,2,Blend,9.0-9.0-8.0-9-9.0,False,8.8,0
Ethiopia Sidamo Assefa 74112 SLD Black Honey,"Taipei, Taiwan","Sidamo growing region, south-central Ethiopia",Medium-Light,NT$ 449/8 ounces,2023-11-01,8.0,8.0,9.0,9,7.0,91,6.34,2023,11,Taipei,Taiwan,Taiwan,2,Blend,8.0-8.0-9.0-9-7.0,False,8.2,0
Ethiopia Sidamo Bensa Hamasho Slow Dry Natural,"Taipei, Taiwan","Sidamo growing region, south-central Ethiopia",Light,NT$ 459/8 ounces,2023-11-01,8.0,8.0,8.0,8,8.0,90,6.48,2023,11,Taipei,Taiwan,Taiwan,1,Blend,8.0-8.0-8.0-8-8.0,False,8.0,0
Burundi Murambi Hill,"Thermopolis, Wyoming","Bujumbura Rurale, Burundi",Medium-Light,$16.00/12 ounces,2023-11-01,9.0,9.0,8.0,9,8.0,93,4.7,2023,11,Thermopolis,Wyoming,USA,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
El Salvador Finca Montevideo,"Thermopolis, Wyoming","San Salvador Volcano, El Salvador",Medium-Light,$16.00/12 ounces,2023-11-01,9.0,8.0,9.0,9,7.0,92,4.7,2023,11,Thermopolis,Wyoming,USA,2,Blend,9.0-8.0-9.0-9-7.0,False,8.4,0
Papua New Guinea Korgua Estate A,"Thermopolis, Wyoming","Waghi Valley, Western Highlands, Papua New Guinea",Medium-Light,$14.00/12 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,4.12,2023,11,Thermopolis,Wyoming,USA,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Costa Rica Volcán Azul Gesha Anaerobic Natural,"San Diego, California","Poás Volcano, Alajuela, Costa Rica",Light,$59.00/8 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,26.01,2023,11,San Diego,California,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Monteblanco Coconut Lemonade,"Osaka, Japan","San Adolfo, Huila Department, Colombia",Light,$15.00/100 grams,2023-11-01,9.0,9.0,8.0,9,8.0,93,15.0,2023,11,Osaka,Japan,Japan,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Colombia Huila Chiroso Anaerobic Natural,"Osaka, Japan","San Adolfo, Huila Department, Colombia",Light,$19.00/100 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,19.0,2023,11,Osaka,Japan,Japan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Chang-E The Moon Goddess Espresso,"Taoyuan, Taiwan",Colombia; Costa Rica; Kenya; Ethiopia,Medium,NT$ 650/8 ounces,2023-11-01,9.0,8.552532833020638,9.0,9,8.0,94,9.17,2023,11,Taoyuan,Taiwan,Taiwan,3,Single Origin,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,1
GW03 Princesa Carmen Geisha,"Yilan, Taiwan","Paso Ancho, Panama",Medium-Light,"NT$ 2,500/20 grams",2023-11-01,10.0,10.0,9.0,10,9.0,98,2500.0,2023,11,Yilan,Taiwan,Taiwan,2,Blend,10.0-10.0-9.0-10-9.0,False,9.6,0
El Salvador Finca Loma La Gloria Yellow Honey,"Sacramento, California","El Bálsamo Quetzaltepec growing region, El Salvador",Medium-Light,$20.00/12 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,5.88,2023,11,Sacramento,California,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Costa Rica La Laguna Lot — Reserve Series,"Sacramento, California","Tarrazu, Costa Rica",Medium-Light,$23.00/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,94,6.76,2023,11,Sacramento,California,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Ethiopia Hamasho Farm,"Sacramento, California","Sidamo growing region, south-central Ethiopia",Light,$20.00/12 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,93,5.88,2023,11,Sacramento,California,USA,1,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Rwanda Silverback Plus Espresso,"Taoyuan, Taiwan","Kageyo, Eastern Province, Rwanda",Light,NT$ 800/8 ounces,2023-11-01,9.0,8.552532833020638,9.0,9,9.0,95,11.29,2023,11,Taoyuan,Taiwan,Taiwan,1,Blend,9.0-8.552532833020638-9.0-9-9.0,False,8.910506566604127,0
Colombia El Paraiso Geisha Luna Washed,"Osaka, Japan","Piendamo, Cauca Department, Colombia",Light,$27.00/100 grams,2023-11-01,9.0,9.0,9.0,9,9.0,95,27.0,2023,11,Osaka,Japan,Japan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Costa Rica Volcán Azul Gesha Anaerobic Natural,"Topeka, Kansas","Poás Volcano, Alajuela, Costa Rica",Light,$26.00/8 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,11.46,2023,11,Topeka,Kansas,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Sidamo Shantawene Abore Natural,"Charlotte, North Carolina","Sidamo growing region, south-central Ethiopia",Light,$22.00/12 ounces,2023-11-01,9.0,9.0,8.0,9,8.0,93,6.47,2023,11,Charlotte,North Carolina,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Costa Rica Diego Abarca Gesha Natural,"Duluth, Minnesota","Tarrazu, Costa Rica",Medium-Light,$20.00/12 ounces,2023-11-01,8.0,8.0,9.0,9,8.0,92,5.88,2023,11,Duluth,Minnesota,USA,2,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Kona Pointu®,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,$69.95/8 ounces,2023-11-01,9.0,9.0,10.0,10,9.0,97,30.84,2023,11,Holualoa,Hawai’i,USA,2,Blend,9.0-9.0-10.0-10-9.0,False,9.4,0
Colombia Calderon Honey,"Billings, Montana","Huila Department, Colombia",Medium-Light,$32.25/12 ounces,2023-11-01,9.0,9.0,9.0,10,9.0,96,9.48,2023,11,Billings,Montana,USA,2,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Karen J Kona Red Bourbon,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,$54.95/8 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,24.23,2023,11,Holualoa,Hawai’i,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Wilton Benitez Colombia Sidra,"Jersey City, New Jersey","Piendamo, Cauca Department, Colombia",Light,$60.00/250 grams,2023-11-01,9.0,9.0,9.0,10,9.0,96,24.0,2023,11,Jersey City,New Jersey,USA,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Peru Gilmer Cordova #13,"Lexington, Virginia","Cajamarca, Peru",Light,$29.00/12 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,8.52,2023,11,Lexington,Virginia,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Kayon Mountain,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,$24.00/12 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,7.05,2023,11,Lexington,Virginia,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Kenya Gichathaini,"Lexington, Virginia","Nyeri growing region, south-central Kenya",Light,$26.00/12 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,7.64,2023,11,Lexington,Virginia,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ka‘ū Cloud Typica,"Mountain View, Hawaii","Ka‘ū growing region, “Big Island” of Hawai’i",Light,$48.00/10 ounces,2023-11-01,9.0,9.0,8.0,9,8.0,93,16.93,2023,11,Mountain View,Hawaii,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Guatemala Rosendo Domingo,"Santa Rosa Beach, Florida","Petatan, Huehuetenango, Guatemala",Medium-Light,$23.00/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,6.76,2023,11,Santa Rosa Beach,Florida,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Kenya Kamavindi,"Viroqua, Wisconsin","Embu County, Kenya",Light,$25.00/12 ounces,2023-11-01,9.0,9.0,8.0,9,8.0,93,7.35,2023,11,Viroqua,Wisconsin,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Colombia Honey Sweet Rose,"Taichung, Taiwan","Huila Department, Colombia",Light,NT$ 520/8 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,7.34,2023,11,Taichung,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Guatemala Fredy Orantes Natural,"Santa Rosa Beach, Florida","Fraijanes growing region, Guatemala",Medium-Light,$23.00/12 ounces,2023-11-01,8.0,8.0,9.0,9,8.0,92,6.76,2023,11,Santa Rosa Beach,Florida,USA,2,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Mexico El Triunfo,"Lexington, Virginia","Sierra Madre, Chiapas State, Mexico",Medium-Light,$18.25/12 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,5.36,2023,11,Lexington,Virginia,USA,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Colombia Fruity,"Taichung, Taiwan","Huila Department, Colombia",Light,NT$ 420/8 ounces,2023-11-01,8.0,8.0,9.0,9,8.0,92,5.93,2023,11,Taichung,Taiwan,Taiwan,1,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Espresso Blend,"Taoyuan, Taiwan",Kenya; Ethiopia; Brazil,Medium-Light,NT$ 180/200 grams,2023-11-01,8.0,8.552532833020638,8.0,8,8.0,90,2.88,2023,11,Taoyuan,Taiwan,Taiwan,2,Single Origin,8.0-8.552532833020638-8.0-8-8.0,False,8.110506566604126,1
Colombia Santa Monica Castillo Honey Lulo,"Floyd, Virginia","Quindio Department, Colombia",Light,$33.00/8 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,14.55,2023,11,Floyd,Virginia,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Hermosa Co-Fermented Honey,"Livingston, Montana","Huila Department, Colombia",Light,$34.95/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,10.27,2023,11,Livingston,Montana,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
El Vergel Rojo Fruit Infused,"Seoul, South Korea","Tolima growing region, Colombia",Light,$14.50/100 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,14.5,2023,11,Seoul,South Korea,South Korea,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Castillo Special Fermentation Washed Fruit of Taiwan,"New Taipei City, Taiwan","Huila Department, Colombia",Unknown,NT $600/227 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,8.46,2023,11,New Taipei City,Taiwan,Taiwan,0,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Las Flores Mint-Macerated,"San Rafael, California","Acevedo, Colombia",Light,$28.00/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,8.23,2023,11,San Rafael,California,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Guatemala Jocote,"Taipei, Taiwan","Fraijanes Department, Guatemala",Light,$11.00/8 ounces,2023-11-01,9.0,8.0,9.0,8,8.0,92,4.85,2023,11,Taipei,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-8-8.0,False,8.4,0
Costa Rica Tarrazu Double-Anaerobic Washed,"Taipei, Taiwan","Tarrazu, Costa Rica",Medium-Light,NT $750/8 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,10.58,2023,11,Taipei,Taiwan,Taiwan,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Colombia Finca Monteblanco Purple Caturra Passionfruit Washed,"Yilan, Taiwan","Huila Department, Colombia",Medium-Light,NT $650/200 grams,2023-11-01,9.0,8.0,8.0,9,8.0,92,10.4,2023,11,Yilan,Taiwan,Taiwan,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Ivan Solis Candy Natural,"Wake Forest, North Carolina","Santa Maria de Dota, Tarrazu, Costa Rica",Medium-Light,$24.00/12 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,7.05,2023,11,Wake Forest,North Carolina,USA,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Colombia Las Flores Red Bourbon Natural,"Livingston, Montana","Acevedo, Huila Department, Colombia",Medium-Light,$29.95/12 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,8.8,2023,11,Livingston,Montana,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ethiopia Werka Nensebo Natural,"Livingston, Montana","Werka, Refisa Kebele, Nensebo District, West Arsi, Oromia, southern Ethiopia",Medium-Light,$19.00/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,5.58,2023,11,Livingston,Montana,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
African Dance Espresso Blend,"Hsinchu, Taiwan",Kenya; Ethiopia; Guatemala,Medium-Light,$17.00/6 ounces,2023-11-01,9.0,8.552532833020638,9.0,9,8.0,94,9.99,2023,11,Hsinchu,Taiwan,Taiwan,2,Single Origin,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,1
Sweetheart Blend Espresso,"Hsinchu, Taiwan",Ethiopia; Guatemala,Medium-Light,$15.00/8 ounces,2023-11-01,9.0,8.552532833020638,9.0,9,8.0,94,6.61,2023,11,Hsinchu,Taiwan,Taiwan,2,Single Origin,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,1
Ethiopia Oromia Djimma Limu Gummay Natural,"Taipei City, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,NT $550/227 grams,2023-11-01,9.0,9.0,8.0,9,8.0,93,7.75,2023,11,Taipei City,Taiwan,Taiwan,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Sousa Blend Espresso,"Hsinchu, Taiwan",Ethiopia; Colombia; Brazil,Medium-Light,$13.00/8 ounces,2023-11-01,8.0,8.552532833020638,9.0,9,8.0,92,5.73,2023,11,Hsinchu,Taiwan,Taiwan,2,Single Origin,8.0-8.552532833020638-9.0-9-8.0,False,8.510506566604127,1
Kenya AA Kiri,"Crystal Lake, Illinois","Kirinyaga County, south-central Kenya",Light,$26.00/12 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,7.64,2023,11,Crystal Lake,Illinois,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
El Salvador Finca San Antonio Gesha Natural,"Crystal Lake, Illinois","Chalatenango, El Salvador",Light,$28.00/12 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,8.23,2023,11,Crystal Lake,Illinois,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Costa Rica Finca El Desafio,"Rochester, New York","Chirripó, Costa Rica",Medium-Light,$20.00/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,5.88,2023,11,Rochester,New York,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Nicaragua Don Francisco & Blanca Nieve,"Rochester, New York","Jinotega Department, Nicaragua",Medium-Light,$20.00/12 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,5.88,2023,11,Rochester,New York,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Nicaragua Don Roger Fruit Symphony Natural & Maceration,"Rochester, New York","Jinotega Department, Nicaragua",Medium-Light,$20.00/12 ounces,2023-11-01,9.0,9.0,8.0,9,8.0,93,5.88,2023,11,Rochester,New York,USA,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
El Salvador Finca Los Positos,"Crystal Lake, Illinois","Chaltenango, El Salvador",Light,$28.00/12 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,8.23,2023,11,Crystal Lake,Illinois,USA,1,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Casetta,"Santa Monica, California",Costa Rica; Guatemala; Ethiopia,Medium-Light,$18.00/12 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,5.29,2023,11,Santa Monica,California,USA,2,Single Origin,9.0-8.0-8.0-9-8.0,False,8.4,1
Guatemala Monte de Oro,"Rochester, New York","Acatenango, Guatemala",Medium-Light,$20.00/12 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,5.88,2023,11,Rochester,New York,USA,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Montenero Blend Espresso,"Santa Monica, California",Ethiopia; Brazil; Mexico; Papua New Guinea,Medium-Light,$18.00/12 ounces,2023-11-01,8.0,8.552532833020638,8.0,9,7.0,91,5.29,2023,11,Santa Monica,California,USA,2,Single Origin,8.0-8.552532833020638-8.0-9-7.0,False,8.110506566604126,1
India Ratnagiri Estate,"Crystal Lake, Illinois","Karnataka, India",Medium-Light,$25.40/12 ounces,2023-11-01,8.0,8.0,8.0,8,8.0,90,7.47,2023,11,Crystal Lake,Illinois,USA,2,Blend,8.0-8.0-8.0-8-8.0,False,8.0,0
Guatemala Gesha,"Taoyuan, Taiwan","Aqua Dulce, Cuilco, Huehuetenango, Guatemala",Medium-Light,NT $750/4 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,21.16,2023,11,Taoyuan,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Gesha Village Ethiopia Gori Gesha,"Taoyuan, Taiwan","Gori Gesha Forest, Bench Maji Zone, SNNPR Region, Ethiopia",Light,NT $450/8 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,6.35,2023,11,Taoyuan,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Wild Rose,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,NT $250/8 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,3.53,2023,11,Taipei,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Finca El Roble Chiroso,"Taoyuan, Taiwan","Quindio Department, Colombia",Medium-Light,NT $420/8 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,5.93,2023,11,Taoyuan,Taiwan,Taiwan,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Ethiopia Maria Gesha,"Taoyuan, Taiwan","Bench Maji Zone, SNNPR Region, Ethiopia",Light,NT $350/8 ounces,2023-11-01,8.0,8.0,8.0,9,7.0,90,4.94,2023,11,Taoyuan,Taiwan,Taiwan,1,Blend,8.0-8.0-8.0-9-7.0,False,8.0,0
Kenya Machakos AA Top Washed,"Taipei, Taiwan","Machakos County, Kenya",Light,NT $409/8 ounces,2023-11-01,9.0,9.0,9.0,10,9.0,96,5.77,2023,11,Taipei,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Taiwan Hualien WanMa Coffee Washed Arabica,"Hualien City, Taiwan","Hualien, Taiwan",Medium-Light,"NT $1,000/200 grams",2023-11-01,9.0,8.0,9.0,9,8.0,93,0.0,2023,11,Hualien City,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Taiwan Hualien 917 Farm Washed Arabica,"Hualien City, Taiwan","Hualien, Taiwan",Light,"NT $1,000/200 grams",2023-11-01,9.0,9.0,8.0,9,8.0,93,0.0,2023,11,Hualien City,Taiwan,Taiwan,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Zhi Zu Coffee Ethiopia Yirgacheffe Natural,"Hualien City, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,NT $500/200 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,8.0,2023,11,Hualien City,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Zhi Zu Coffee Berry Romance Blend,"Hualien City, Taiwan",Ethiopia; Nicaragua; Tanzania,Medium-Light,NT $250/200 grams,2023-11-01,9.0,8.0,8.0,9,8.0,92,4.0,2023,11,Hualien City,Taiwan,Taiwan,2,Single Origin,9.0-8.0-8.0-9-8.0,False,8.4,1
Pomeranian Espresso Blend,"Taipei, Taiwan",Honduras; Ethiopia; Brazil,Medium-Light,NT $205/8 ounces,2023-11-01,8.0,8.552532833020638,8.0,8,7.0,90,2.89,2023,11,Taipei,Taiwan,Taiwan,2,Single Origin,8.0-8.552532833020638-8.0-8-7.0,False,7.910506566604127,1
Strawberry Chloris Coffee Blend,"Hong Kong, China",Colombia; China,Medium-Light,$21.00/250 grams,2023-11-01,9.0,8.0,8.0,9,8.0,92,8.4,2023,11,Hong Kong,China,China,2,Single Origin,9.0-8.0-8.0-9-8.0,False,8.4,1
Perfect Peach Blend,"Hong Kong, China",Ethiopia; China,Medium-Light,$22.00/250 grams,2023-11-01,8.0,7.0,8.0,9,7.0,90,8.8,2023,11,Hong Kong,China,China,2,Single Origin,8.0-7.0-8.0-9-7.0,False,7.8,1
Honduras La Salsa Gesha,"Buffalo, New York","El Cedral, Santa Barbara, Honduras",Light,$40.00/12 ounces,2023-11-01,9.0,9.0,8.0,9,8.0,93,11.76,2023,11,Buffalo,New York,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Sphere Coffee Club Guatemala,"Long Island City, New York","Atitlan, Guatemala",Medium-Light,$25.00/250 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,10.0,2023,11,Long Island City,New York,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Guatemala Reserve Las Moritas Red Pacamara,"Buffalo, New York","El Progreso, eastern Guatemala",Light,$26.00/12 ounces,2023-11-01,8.0,8.0,9.0,9,8.0,92,7.64,2023,11,Buffalo,New York,USA,1,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Guatemala Reserve Las Moritas Yellow Pacamara,"Buffalo, New York","El Progreso, eastern Guatemala",Light,$26.00/12 ounces,2023-11-01,9.0,8.0,8.0,9,8.0,92,7.64,2023,11,Buffalo,New York,USA,1,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Indonesia Sumatra Raja Harimau Lintong Mandheling Espresso,"Chia-Yi, Taiwan","Lintong growing region, North Sumatra, Indonesia",Medium-Light,NT $260/8 ounces,2023-11-01,9.0,8.552532833020638,9.0,9,9.0,95,3.67,2023,11,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-8.552532833020638-9.0-9-9.0,False,8.910506566604127,0
Ethiopia Washed Guji Bishala 23/02,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,NT $350/8 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,4.94,2023,11,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Guatemala Washed Huehuetenango Joya Verde Espresso,"Chia-Yi, Taiwan","Huehuetenango, Guatemala",Medium-Light,NT $220/8 ounces,2023-11-01,9.0,8.552532833020638,9.0,9,8.0,94,3.1,2023,11,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,0
